message,datetime,user,message_id
"$SPY  $AAPL $MSFT $AMZN Let’s give $MRNA a big thanks for a pretty fucked up bipolar markets today.we could of started at the bottom today and slowly up. nope, we had to start high and sell off and trying to get back up and now I dont know where we’re going",2020-07-15T19:14:23Z,1502923,228069533
"$AAPL Selling brand-moated iGadgets at obscene markups from a vertically integrated operation is a world-class business, and makes it no surprise that this is the most profitable company ever and by no small margin at that.",2020-07-15T19:13:28Z,1320145,228069147
$AAPL so just a thought. Price jump to target of $450 and then split that was predicted?  :thinking_face:  idk new to this so not what likelihood is. Someone insight me?,2020-07-15T19:12:53Z,3640934,228068907
$AAPL  THAT is a F riot!  Several great posts in recent weeks by you iggy!,2020-07-15T19:12:24Z,476347,228068693
$AAPL manipulation dance being performed right in front of us. Cost of admission is your premium,2020-07-15T19:12:07Z,1549420,228068594
$AAPL *cked,2020-07-15T19:11:45Z,3726624,228068418
$AAPL $MSFT $FB yall better shape up,2020-07-15T19:10:07Z,3305058,228067769
$AAPL NEW ARTICLE : Apple Beats The Taxman - This Is Not A Material Event [URL],2020-07-15T19:09:05Z,1555408,228067314
@JangoMango You bought calls when $AAPL was 395+ in the morning and sold when it dipped to 385s. And now you&39;re being salty . . . not surprising!  :man_shrugging: ,2020-07-15T19:08:34Z,3206306,228067111
$AAPL maybe you should start reading this&gt;&gt;[URL] you&39;ll get some tips.,2020-07-15T19:08:33Z,3792317,228067106
$SAVE trending. Come to spirit from the tech sector. $TSLA $AAPL $FB $AMZN,2020-07-15T19:06:59Z,1454856,228066429
$AAPL power hour or sour hour?,2020-07-15T19:06:44Z,3262578,228066315
$AAPL told ya guys . this will go down to $300 Get out now,2020-07-15T19:05:48Z,3696416,228065921
$AAPL $400 calls on full deck for earnings. I’m betting the whole life savings lol Follow is on Instagram @robinhoodkiler100 Scared money don’t make no money,2020-07-15T19:05:35Z,3510107,228065815
$AAPL AstraZeneca Stock Jumps on Report of Positive Data on Covid-19 Vaccine Trial [URL],2020-07-15T19:02:59Z,265383,228064645
$AAPL hold or sell 400 calls for this friday?,2020-07-15T19:02:50Z,3439833,228064575
$AAPL Promising data from UK on vaccine.,2020-07-15T18:59:58Z,265383,228063324
$SPY one last push.$323.50 close $BA $AMZN $AAPL $NVDA,2020-07-15T18:58:56Z,3537602,228062830
$AAPL time To loadUp again !,2020-07-15T18:58:28Z,3002146,228062630
$AAPL  Nice Try,2020-07-15T18:56:51Z,2178506,228062024
$AAPL Selloff hour coming.,2020-07-15T18:56:31Z,404531,228061931
$AAPL Quick Shakeout before Power,2020-07-15T18:56:18Z,2178506,228061863
$AAPL bulls should start to come soon,2020-07-15T18:55:47Z,3774929,228061659
@Yangtimo true. If I put that money in $AMZN $MSFT $AAPL I could have made a lot more,2020-07-15T18:54:30Z,409959,228061164
"$BKNG looking forward to seeing this over $2000&quot;Coronavirus: Why everyone was wrong&quot;&quot;Those young and healthy people who currently walk around with a mask on their faces would be better off wearing a helmet instead, because the risk of something falling on their head is greater than that of getting a serious case of Covid-19.&quot; Beda M Stadler, the former director of the Institute for Immunology at the University of Bern, a biologist and professor emeritus.[URL] $AAPL $DIS",2020-07-15T18:54:26Z,3497796,228061131
"$AAPL if 389 makes it oversold, it feels like it should close around 393 at least, what the heck is going on",2020-07-15T18:53:09Z,3095118,228060586
$AAPL Power hour coming!,2020-07-15T18:52:20Z,3260527,228060250
$AAPL told ya to get our . we will see $300 by end of this week,2020-07-15T18:52:01Z,3696416,228060117
Justin Timberlake Film &39;Palmer&39; Coming to Apple TV+ $AAPL $NFLX  [URL],2020-07-15T18:51:48Z,174697,228060039
$AAPL Economic MetricsBeen indicating strong numbersWidely ignoredMedia pumping covid instead To kill the Market To kill your 401K,2020-07-15T18:49:53Z,1249929,228059234
"@THEREALTYLER1BRO With the ER coming out soon,$AAPL will blow way past it.",2020-07-15T18:49:51Z,3206306,228059225
"$SPY $QQQ $UVXY $TLT $AAPL kind of a Debbie Downer compared to yesterday, but so far MOC is $800mm to Buy.",2020-07-15T18:49:34Z,812524,228059110
$AAPL $392.5 call for Aug 28. Let me know what you think!,2020-07-15T18:48:20Z,3785985,228058627
$AMZN $DIS $NFLX $AAPL Peacock launches video subscription services with tiered pricing that ranges from a free and ad-supported option to approx of $9.99 premium choice without commercials. [URL],2020-07-15T18:48:08Z,3683384,228058533
"$AAPL Apple is said to allocate more than $400 million toward its $2.5 billion commitment to combat California’s housing crisis. Also, you might want to add this on your watch list, read worthy and shows potential [URL]",2020-07-15T18:47:56Z,3710362,228058452
"$AAPL will test 400 again. if not in today&39;s session, then in after-hours",2020-07-15T18:46:10Z,234699,228057662
$AAPL push,2020-07-15T18:45:06Z,322599,228057196
"$UVXY $SPY $AAPL $AMD $NFLX Don&39;t miss our daily market dispatch. All facts, what happened, what&39;s likely to happen going forward!",2020-07-15T18:44:51Z,812524,228057086
$AAPL I think this the time for a straight rise! I saw this pattern before HAHAHA,2020-07-15T18:42:59Z,1509768,228056294
"$AAPL potentially buying and installing ultraviolet light disinfectant patent and tech from Opti. Guys, if you&39;re interested into biotech companies; [URL]",2020-07-15T18:42:47Z,3757421,228056199
"$AAPL break that Nancy polosky VWAP and we see 400$+ if not , no worry’s definitely next week for sure .",2020-07-15T18:42:35Z,3002146,228056094
$AMZN $FB $AAPL is said to expand its news offerings with audio versions of stories narrated by voice actors for subscribers. [URL],2020-07-15T18:39:37Z,3683541,228054774
$GENE we called it first! Our followers and discord members are now up 200%! $TSLA $AAPL $NIO,2020-07-15T18:38:45Z,2978427,228054380
$AAPL 385,2020-07-15T18:38:21Z,1785557,228054208
$AAPL Apple going to 395 today and over 400 eow!,2020-07-15T18:38:09Z,3776213,228054128
$AAPL,2020-07-15T18:37:56Z,3143467,228054028
$AAPL can’t seem to make up its mind which way to go everyday.,2020-07-15T18:37:30Z,360455,228053837
"$SPYAlert:  Apple bear flag, target 384 $aapl",2020-07-15T18:36:37Z,256035,228053443
"$AAPL $400 still in sight for this week, latest early next week! Keep your 400 strike price calls if they expire at least 7/24.",2020-07-15T18:35:18Z,3260527,228052912
$AMD 55.63 resistance close above that then run to 56.55 + $AAPL $DJIA,2020-07-15T18:33:24Z,322599,228052139
$AAPL NEW ARTICLE : Tim Cook’s careful but profitable dance with the Trump White House [URL],2020-07-15T18:33:19Z,1555408,228052109
$AAPL go apple  :red_apple:  go,2020-07-15T18:32:44Z,3711711,228051842
$AAPL PT raised to $450.  Are you ready bulls! Are you not entertained?!,2020-07-15T18:32:41Z,3752355,228051823
$AAPL Let’s goo  :rocket: ,2020-07-15T18:32:30Z,3144310,228051731
$AAPL Should have taken profit at open and bought Everything to do with travel $,2020-07-15T18:32:00Z,265383,228051503
@tradesuperstocks Any thoughts on $AAPL heading into the end of the week?,2020-07-15T18:31:02Z,2086444,228051096
Currently long in the following $AMZN $AAPL $MSFT $WMT,2020-07-15T18:29:50Z,734234,228050586
$SPY $MSFT $AAPL  :rocket:  :eyes: ,2020-07-15T18:29:24Z,2095770,228050392
$AAPL really want to open a position here but not sure due to China sanctions. what’s everyone thinking,2020-07-15T18:29:12Z,832790,228050301
"$NFLX Let&39;s go baby, and carry your pals $AAPL and $SPY",2020-07-15T18:27:54Z,1603937,228049731
$BA $AAPL $SQ $AMZN $FSLY !  Come on ! Release the vaccine ! It will work ! We need to get it out ! lets go !,2020-07-15T18:27:01Z,276364,228049334
$AAPL,2020-07-15T18:26:18Z,3776213,228049016
$AAPL $MSFT,2020-07-15T18:25:12Z,2095770,228048532
$AAPL,2020-07-15T18:24:32Z,2178506,228048257
$AAPL,2020-07-15T18:22:35Z,3231296,228047439
$AAPL,2020-07-15T18:21:59Z,1245490,228047185
$AAPL He’s W.E.A.K. on China. Everyone knows.,2020-07-15T18:21:23Z,204553,228046937
$AAPL told ya hopefully you got in on the 400$ calls  7/17 made your profits and got out when I alerted at 1.50,2020-07-15T18:20:42Z,3231704,228046673
"Working from home has created a bunch of money making working alcoholics. Coffee+stocks in the morning, booze+stocks in the afternoon. $AAPL $MSFT $RTX $DKNG $SPY",2020-07-15T18:20:31Z,236839,228046611
"$AAPL .So, yesterday’s Rose Garden event to announce China sanctions, was a total fake out!  Breaking news.W.House just announced, “not ready to enforce the sanctions”.",2020-07-15T18:19:08Z,819540,228046051
$TSLA $SPY $AAPL $MSFT $NVDA  :backhand_index_pointing_down:  Bulls who are smacking their horses today  :see-no-evil_monkey: ,2020-07-15T18:18:46Z,1165200,228045887
$ROKU $AAPL $SPY   Its moving  :beaming_face_with_smiling_eyes: ,2020-07-15T18:17:17Z,1688250,228045287
"Portfolio prediction for next week: Apple($AAPL), T Rowe($TROW), Western… [URL] stocks earnings",2020-07-15T18:15:44Z,56948,228044649
"$AAPL BofA raises Apple price target to $410, calls it the &39;stickiest&39; smartphone brand. [URL] (APPL) shares, which hit all time intraday highs earlier this week, could reach $410, say BofA analysts. 2-)The iPhone maker just won a $14.9 billion tax appeal in the EU, a huge triumph against the European Commission.",2020-07-15T18:15:18Z,3084945,228044474
$AAPL BULL FLAG. Load up.,2020-07-15T18:14:56Z,3287938,228044331
$AAPL is getting stable over VWAP now . . . might see 395+ again by close today.,2020-07-15T18:13:20Z,3206306,228043697
$SPY $aapl All news is aligned against bears. Even the bad stuff.,2020-07-15T18:12:23Z,204553,228043313
$SPY $AMD $AAPL $AMZN beige book reported economic activity is on the rise! Think this country is finally heading in the right direction and going to end 2020 strong.,2020-07-15T18:11:45Z,1631682,228043089
$AAPL i hope 400 soon. last time it hit the 399 ask i think there was a ton of sell offs. Hooe they are out of the way now or not as bad.,2020-07-15T18:11:29Z,3630085,228043005
3 Overbought Stocks to Sell Now Before the Rally Ends $TSLA $AAPL $ZM . [URL],2020-07-15T18:11:06Z,55919,228042867
$AAPL 400,2020-07-15T18:09:30Z,2178506,228042162
"$SPY $AAPL $TSLA $GOOG $FB Fed Beige Book release today.Beige BookCommonly known as the Beige Book, this report is published eight times per year. Each Federal Reserve Bank gathers anecdotal information on current economic conditions in its District through reports from Bank and Branch directors and interviews with key business contacts, economists, market experts, and other sources.  :backhand_index_pointing_down:   Check from here.[URL]",2020-07-15T18:07:13Z,1165200,228041250
The industry average ROE is 21.70%. $AAPL outperforms 86% of its industry peers. [URL],2020-07-15T18:07:06Z,47688,228041205
$AAPL its amazing the people I watched in this room announce they had sold at $200 and were out not that long ago.missed another 100% run. Amazing,2020-07-15T18:05:21Z,376645,228040507
$AAPL I was wrong again 393 EOD,2020-07-15T18:03:28Z,259299,228039711
$AAPL Too strong,2020-07-15T18:03:16Z,204553,228039629
$AAPL wow. Wtf,2020-07-15T18:03:08Z,221812,228039574
set up to go and fill the gap . update   $GE $AAPL $NVDA $AMZN,2020-07-15T18:01:11Z,167422,228038865
$AAPL will apple move up today ?,2020-07-15T18:00:30Z,3726624,228038608
"$AAPL $AMZN $FB $MSFT $GOOG  :eye_in_speech_bubble: J.C. Penney to cut 1,000 jobs, close 152 storesTime to rally!  :rocket: [URL]",2020-07-15T18:00:25Z,900651,228038580
$AAPL everything is a gamble really.,2020-07-15T18:00:20Z,3717700,228038550
$SPY market about to sh*t it’s pants $BA $AAPL $NVDA $AMZN,2020-07-15T17:59:18Z,3537602,228038192
$SPY $AAPL $MSFT $AMZN Looks like there won&39;t be market reversal today. We need to purge and reset.,2020-07-15T17:58:33Z,287660,228037894
$AAPL  is said as a great utility player in the consumer tech space,2020-07-15T17:58:06Z,3686263,228037726
$AAPL Prime TIME! 3:00PM. Running.  $402.,2020-07-15T17:57:58Z,3084945,228037676
$AAPL Give Me 400!,2020-07-15T17:51:56Z,2178506,228035496
$MSFT why ? $AAPL is green and not Microsoft. Someone please explain. The NASDAQ is also green,2020-07-15T17:48:27Z,3709059,228034255
$AAPL $SPY Kuch kuch hota hai,2020-07-15T17:47:08Z,3161025,228033746
"$NIO $TSLA $AAPL “Oklahoma Governor Kevin Stitt tests positive for coronavirus”The end is near, right?  :upside-down_face: [URL]",2020-07-15T17:46:31Z,2876524,228033529
$SPY a close near highs and we might get a nice squeeze in the coming days/weeks! Lots of laggards are coiled up! $AAPL wants $400,2020-07-15T17:45:55Z,636639,228033297
"$AAPL 395 eod, 405 eow!",2020-07-15T17:45:31Z,3776213,228033139
"$AAPL NEW ARTICLE : Apple expands news offerings with audio, local newspaper stories [URL]",2020-07-15T17:45:14Z,1555408,228033030
BTFD $AAPL $MSFT $RTX $DKNG $SPY,2020-07-15T17:44:24Z,236839,228032738
$AAPL lol. Look at 400 call volume. almost 90k $SPY,2020-07-15T17:43:39Z,2873516,228032456
"$SPY those that  was scare on today drop and sold for a lost .instead of loading/average down in those drop/dip .yes u deserved to lose. I load up all dip. that’s how I make my account over 100k in 3 month . Going for 500k . Also $AAPL 400$+ this week, if not next week. As I say, I see big equity block/sweep and dark pool orders on spy and AAPL",2020-07-15T17:43:34Z,3002146,228032417
$AAPL Could be $10Alerting COVID-19 news.Read and decide,2020-07-15T17:43:20Z,2257183,228032350
$AAPL sell this crap and get out,2020-07-15T17:43:01Z,3696416,228032202
"@charlienothing Yeah, the manipulators are just destroying the July 17th monthly calls. With the ER near, $AAPL should break above $400 after this week is over.",2020-07-15T17:42:39Z,3206306,228032072
" :mobile_phone_with_arrow:  | $AAPL Apple News adds new audio features, including a daily briefing, alongside expanded local coverage [URL]",2020-07-15T17:42:04Z,1653746,228031863
$AAPL this thing doesnt want to go down at all,2020-07-15T17:41:37Z,654628,228031693
"Apple News upgrades with audio stories, local content, recap show $AAPL [URL]",2020-07-15T17:41:32Z,257806,228031656
$AAPL think it&39;ll hit 400 by 7/24?,2020-07-15T17:40:48Z,3752387,228031381
$AAPL is right at the edge of my model. we need Pump.,2020-07-15T17:40:37Z,1509768,228031301
$AAPL [URL],2020-07-15T17:37:37Z,1109853,228030198
"$AAPL NEW ARTICLE : Apple Gets Price Target Bump From Needham As Services, Wearables Lock In Customers [URL]",2020-07-15T17:37:05Z,1555408,228030004
$AAPL PUMP THIS UP TO 394 by EOD,2020-07-15T17:37:04Z,3439833,228029994
$AAPL $FB charts are identical,2020-07-15T17:37:00Z,3295764,228029970
"$MRNA antibodies = not equal to immune.  :woman_facepalming_light_skin_tone:  :woman_facepalming_light_skin_tone: Experts not involved with the study said the results were encouraging, but early. “Just because you have antibodies doesn’t mean you’re completely immune,” Dr. Rasmussen said.[URL] $AAPL $TSLA",2020-07-15T17:36:16Z,1165200,228029696
